,Title,Gross,Budget,Date,Genre,Director,RT Rating,IMDB Rating,IMDB Votes
1947,Hostel: Part II,33606409,7500000.0,2007,Horror,Eli Roth,45.0,5.4,31511.0
1948,Hostage,77636443,75000000.0,2005,Action,,,7.3,3070.0
1949,Hostel,80578934,4800000.0,2006,Horror,Eli Roth,,5.7,64642.0
1950,Hot Rod,14334401,25000000.0,2007,Comedy,,40.0,6.5,22250.0
1951,The Hours,108775994,25000000.0,2002,Drama,Stephen Daldry,80.0,7.6,44618.0
1952,Life as a House,23889158,18000000.0,2001,Drama,,46.0,7.5,19308.0
1953,Bringing Down the House,164675402,20000000.0,2003,Comedy,Adam Shankman,34.0,5.4,16242.0
1954,House of Wax,70064800,35000000.0,2005,Horror,,25.0,5.4,32159.0
1955,How to Deal,14108518,16000000.0,2003,Drama,,29.0,5.4,5292.0
1956,How High,31260435,12000000.0,2001,Comedy,,27.0,5.5,14470.0
1957,Def Jam's How To Be a Player,14010363,12000000.0,1997,Comedy,,,,
1958,Harry Potter and the Chamber of Secrets,878987880,100000000.0,2002,Adventure,Chris Columbus,82.0,7.2,120063.0
1959,Harry Potter and the Prisoner of Azkaban,795538952,130000000.0,2004,Adventure,Alfonso Cuaron,90.0,7.7,108928.0
1960,Harry Potter and the Goblet of Fire,896013036,150000000.0,2005,Adventure,Mike Newell,88.0,7.6,111946.0
1961,Harry Potter and the Order of the Phoenix,938468864,150000000.0,2007,Adventure,David Yates,78.0,7.4,104074.0
1962,Harry Potter and the Half-Blood Prince,937499905,250000000.0,2009,Adventure,David Yates,83.0,7.3,73720.0
1963,Harry Potter and the Sorcerer's Stone,976457891,125000000.0,2001,Adventure,Chris Columbus,,7.2,132238.0
1964,Happy Feet,385000317,85000000.0,2006,Adventure,George Miller,74.0,6.7,42369.0
1965,Hercules,250700000,70000000.0,1997,Adventure,,84.0,6.8,21902.0
1966,Hardball,44102389,21000000.0,2001,Drama,Brian Robbins,38.0,4.1,165.0
1967,Hard Rain,19870567,70000000.0,1998,Action,,26.0,5.6,14375.0
1968,The Horse Whisperer,75383563,60000000.0,1998,Drama,Robert Redford,71.0,6.3,15831.0
1969,The Heart of Me,196067,7000000.0,2003,,,,6.3,1342.0
1970,Casa de Areia,1178175,3750000.0,2006,Drama,,,7.5,1519.0
1971,Sorority Row,26735797,12500000.0,2009,Horror,,22.0,5.1,7097.0
1972,Hart's War,33076815,70000000.0,2002,Drama,,58.0,6.2,19541.0
1973,The Hitchhiker's Guide to the Galaxy,104019112,45000000.0,2005,Comedy,,60.0,6.6,61513.0
1974,High Tension,5208449,2850000.0,2005,Horror,,,5.4,165.0
1975,Hot Fuzz,79197493,16000000.0,2007,Comedy,Edgar Wright,91.0,8.0,129779.0
1976,Human Traffic,5422740,3300000.0,1900,,,,6.6,9455.0
1977,How to Train Your Dragon,491581231,165000000.0,2010,Comedy,,98.0,8.2,28556.0
1978,I Heart Huckabees,14584713,22000000.0,2004,Comedy,,62.0,6.8,35878.0
1979,Hulk,245360480,137000000.0,2003,Action,Ang Lee,62.0,5.7,70844.0
1980,The Incredible Hulk,263349257,137500000.0,2008,Adventure,Louis Leterrier,66.0,7.1,82419.0
1981,The Hunchback of Notre Dame,325500000,100000000.0,1996,Adventure,Gary Trousdale,73.0,6.5,19479.0
1982,The Hunted,45016494,55000000.0,2003,Action,William Friedkin,31.0,5.8,18941.0
1983,Hurricane Streets,367582,500000.0,1998,Drama,,,,
1984,The Hurt Locker,44468574,15000000.0,2009,Drama,Kathryn Bigelow,,7.8,83679.0
1985,Hustle & Flow,23563727,2800000.0,2005,Drama,,,7.5,18688.0
1986,Starsky & Hutch,170200225,60000000.0,2004,Comedy,Todd Phillips,64.0,6.2,48935.0
1987,Hollywood Ending,14839383,16000000.0,2002,Romantic Comedy,Woody Allen,46.0,6.3,10486.0
1988,Hollywood Homicide,51107785,75000000.0,2003,Action,Ron Shelton,30.0,5.2,16452.0
1989,Whatever it Takes,8735529,15000000.0,1900,Romantic Comedy,,16.0,5.2,4192.0
1990,Ice Age: The Meltdown,651899282,75000000.0,2006,Adventure,Carlos Saldanha,,6.9,50981.0
1991,Ice Age: Dawn of the Dinosaurs,886685941,90000000.0,2009,Adventure,Carlos Saldanha,,7.1,33289.0
1992,Ice Age,383257136,65000000.0,2002,Adventure,Chris Wedge,77.0,7.4,75552.0
1993,Ice Princess,25732334,25000000.0,2005,Comedy,,52.0,6.0,7106.0
1994,The Ice Storm,16011975,18000000.0,1997,Drama,Ang Lee,82.0,7.5,27544.0
1995,Identity,90231264,28000000.0,2003,Thriller/Suspense,James Mangold,62.0,7.3,57909.0
1996,An Ideal Husband,18542974,10700000.0,1999,Comedy,,86.0,6.7,8078.0
1997,Idlewild,12669914,15000000.0,2006,Musical,,47.0,5.8,3056.0
1998,Igby Goes Down,4777465,9000000.0,2002,Comedy,,76.0,7.0,19050.0
1999,Igor,26608350,30000000.0,2008,Comedy,,35.0,6.0,6614.0
2000,I Got the Hook-Up!,10317779,3500000.0,1998,Comedy,,17.0,3.3,985.0
2001,Idle Hands,4023741,15000000.0,1999,Horror,,15.0,5.8,16157.0
2002,Imaginary Heroes,290875,10000000.0,2004,Drama,,35.0,7.2,6057.0
2003,I Still Know What You Did Last Summer,40020622,24000000.0,1998,Horror,,8.0,4.1,23268.0
2004,I Know What You Did Last Summer,125250091,17000000.0,1997,Horror,,36.0,5.4,36807.0
2005,"I Love You, Beth Cooper",16382538,18000000.0,2009,Comedy,Chris Columbus,,5.9,179.0
2006,The Illusionist,84276175,16500000.0,2006,Drama,,74.0,7.7,92040.0
2007,But I'm a Cheerleader,2595216,1200000.0,1900,Comedy,,,6.1,10073.0
2008,The Imaginarium of Doctor Parnassus,58692979,30000000.0,2009,Adventure,Terry Gilliam,64.0,7.1,33374.0
2009,Imagine Me & You,972243,7900000.0,2006,Romantic Comedy,,,6.7,9534.0
2010,Imagine That,16123323,55000000.0,2009,Comedy,Karey Kirkpatrick,38.0,5.4,3092.0
2011,Impostor,6114237,40000000.0,2002,Thriller/Suspense,,,6.0,9020.0
2012,Inception,753830280,160000000.0,2010,Thriller/Suspense,Christopher Nolan,87.0,9.1,188247.0
2013,In the Cut,23693646,12000000.0,2003,Thriller/Suspense,Jane Campion,34.0,5.2,11590.0
2014,In Too Deep,14026509,7000000.0,1999,Drama,,36.0,5.5,2529.0
2015,IndigÃ‹nes,6877936,18900000.0,2006,Drama,,,7.2,5775.0
2016,Indiana Jones and the Kingdom of the Crystal Skull,786558145,185000000.0,2008,Adventure,Steven Spielberg,77.0,6.6,135071.0
2017,In Dreams,12017369,30000000.0,1999,Horror,Neil Jordan,22.0,5.3,7138.0
2018,Infamous,2613717,13000000.0,2006,Drama,,72.0,7.1,6917.0
2019,The Informant,41771168,22000000.0,2009,Thriller/Suspense,Steven Soderbergh,,6.2,380.0
2020,The Informers,315000,18000000.0,2009,Thriller/Suspense,,,5.2,7595.0
2021,Inkheart,58051454,60000000.0,2009,Adventure,Iain Softley,40.0,6.1,14157.0
2022,In & Out,83226569,35000000.0,1997,Comedy,Frank Oz,71.0,6.1,18773.0
2023,I Now Pronounce You Chuck and Larry,185708462,85000000.0,2007,Comedy,Dennis Dugan,14.0,6.1,46347.0
2024,Inside Man,184634237,50000000.0,2006,Thriller/Suspense,Spike Lee,86.0,7.7,86229.0
2025,The Insider,60265197,68000000.0,1999,Drama,Michael Mann,96.0,8.0,68747.0
2026,Insomnia,113622499,46000000.0,2002,Thriller/Suspense,Christopher Nolan,92.0,6.3,33.0
2027,Inspector Gadget,97387965,75000000.0,1999,Comedy,,21.0,3.9,13881.0
2028,Instinct,34105207,55000000.0,1999,Drama,Jon Turteltaub,27.0,6.2,15388.0
2029,The Invention of Lying,32679264,18500000.0,2009,Comedy,Ricky Gervais,57.0,6.5,24578.0
2030,The Invasion,40147042,80000000.0,2007,Thriller/Suspense,,19.0,6.0,28605.0
2031,Ira and Abby,221096,3500000.0,2007,Comedy,,,6.3,855.0
2032,"I, Robot",348601023,105000000.0,2004,Action,Alex Proyas,58.0,,
2033,Iron Man 2,622128345,170000000.0,2010,Adventure,Jon Favreau,74.0,7.3,61256.0
2034,Iron Man,582604126,186000000.0,2008,Action,Jon Favreau,94.0,7.9,174040.0
2035,The Iron Giant,31333917,50000000.0,1999,Adventure,Brad Bird,97.0,7.9,38791.0
2036,Obsluhoval jsem anglickÃˆho krÂ·le,7174984,4900000.0,2008,Black Comedy,,,7.4,3048.0
2037,The Island,163018913,120000000.0,2005,Action,Michael Bay,40.0,6.9,82601.0
2038,Isn't She Great,2954405,36000000.0,1900,Comedy,Andrew Bergman,25.0,4.9,1426.0
2039,I Spy,33561137,70000000.0,2002,Action,Betty Thomas,15.0,5.3,18061.0
2040,The Italian Job,175826012,60000000.0,2003,Adventure,F. Gary Gray,73.0,6.9,76835.0
2041,I Think I Love My Wife,13205411,14000000.0,2007,Romantic Comedy,Chris Rock,19.0,5.5,8643.0
2042,Jack Frost,34645374,50000000.0,1998,Comedy,,15.0,4.6,6932.0
2043,Jackie Brown,72673162,12000000.0,1997,Drama,Quentin Tarantino,85.0,7.6,84068.0
2044,The Jackal,159356941,60000000.0,1997,Thriller/Suspense,Michael Caton-Jones,12.0,6.0,35540.0
2045,The Jacket,15452978,28500000.0,2005,Thriller/Suspense,,43.0,7.1,35932.0
2046,Jakob the Liar,4956401,15000000.0,1999,Drama,,30.0,6.1,6636.0
2047,Jarhead,96947540,72000000.0,2005,Drama,Sam Mendes,61.0,7.2,60650.0
2048,Jawbreaker,3076820,3000000.0,1999,Black Comedy,,7.0,4.8,9329.0
2049,The World is Not Enough,361730660,135000000.0,1999,Action,Michael Apted,51.0,6.3,59406.0
2050,Die Another Day,431942139,142000000.0,2002,Action,Lee Tamahori,59.0,6.0,67476.0
2051,Casino Royale,596365000,102000000.0,2006,Action,Martin Campbell,94.0,8.0,172936.0
2052,Quantum of Solace,576368427,230000000.0,2008,Action,Marc Forster,64.0,6.8,93596.0
2053,Jennifer's Body,32832166,16000000.0,2009,Thriller/Suspense,,42.0,5.3,24265.0
2054,Jackass: Number Two,83578712,11000000.0,2006,Comedy,,63.0,7.2,24434.0
2055,Jackass: The Movie,75466905,5000000.0,2002,Comedy,,,6.3,27454.0
2056,Journey to the Center of the Earth,240904370,45000000.0,2008,Adventure,,,5.9,23756.0
2057,Joe Dirt,30987695,16000000.0,2001,Comedy,Dennie Gordon,11.0,5.4,18666.0
2058,The Curse of the Jade Scorpion,18496522,26000000.0,2001,Comedy,Woody Allen,45.0,6.7,15897.0
2059,Jeepers Creepers,55026845,10000000.0,2001,Horror,,45.0,5.7,30610.0
2060,Johnny English,160323929,45000000.0,2003,Comedy,,33.0,5.8,29246.0
2061,Jeepers Creepers II,35623801,25000000.0,2003,Horror,,,5.3,15975.0
2062,The Assassination of Jesse James by the Coward Robert Ford,15001776,30000000.0,2007,Western,,75.0,7.7,57465.0
2063,Johnson Family Vacation,31462753,12000000.0,2004,Comedy,,6.0,3.8,3278.0
2064,Jersey Girl,37066129,35000000.0,2004,Comedy,Kevin Smith,40.0,6.2,27370.0
2065,The Jimmy Show,703,1000000.0,2002,,,40.0,5.1,358.0
2066,Jindabyne,2862544,10800000.0,2007,Drama,,,6.4,3920.0
2067,Jackpot,44452,400000.0,2001,Drama,Michael Polish,29.0,5.7,408.0
2068,Just Like Heaven,100687083,58000000.0,2005,Romantic Comedy,Mark Waters,57.0,6.8,29457.0
2069,Just My Luck,38326650,28000000.0,2006,Romantic Comedy,Donald Petrie,13.0,5.0,13368.0
2070,The Messenger: The Story of Joan of Arc,14271297,50000000.0,1999,Drama,Luc Besson,31.0,,
2071,The Jungle Book 2,135703599,20000000.0,2003,Adventure,,19.0,5.2,2740.0
2072,Joe Somebody,24515990,38000000.0,2001,Comedy,John Pasquin,19.0,5.3,5313.0
2073,Jonah Hex,10547117,47000000.0,2010,Action,,13.0,4.3,2316.0
2074,John Q,102226631,36000000.0,2002,Drama,Nick Cassavetes,22.0,6.6,32338.0
2075,Jonah: A VeggieTales Movie,25606175,14000000.0,2002,Adventure,,,6.3,1704.0
2076,The Joneses,1475746,10000000.0,2010,,,,6.6,4345.0
2077,Josie and the Pussycats,14252830,22000000.0,2001,Comedy,,53.0,5.1,11284.0
2078,Joy Ride,21973182,23000000.0,2001,Thriller/Suspense,John Dahl,,5.4,118.0
2079,Jerry Maguire,274000000,50000000.0,1996,Romantic Comedy,Cameron Crowe,84.0,7.2,78603.0
2080,Jay and Silent Bob Strike Back,33762400,22000000.0,2001,Comedy,Kevin Smith,53.0,6.8,62692.0
2081,Jesus' Son,1687548,2500000.0,1900,Drama,,,6.7,4620.0
2082,Being Julia,11039049,18000000.0,2004,Drama,,76.0,7.1,7067.0
2083,Julie & Julia,126646119,40000000.0,2009,Comedy,Nora Ephron,75.0,7.2,22269.0
2084,Jumper,222117068,82500000.0,2008,Adventure,Doug Liman,17.0,5.9,69161.0
2085,Junebug,2678010,1000000.0,2005,Drama,,86.0,7.1,11457.0
2086,Juno,230327671,7000000.0,2007,Comedy,Jason Reitman,93.0,7.9,149855.0
2087,Jurassic Park 3,365900000,93000000.0,2001,Action,Joe Johnston,,7.9,151365.0
2088,Just Looking,39852,3000000.0,1900,,Jason Alexander,,6.3,949.0
2089,Just Married,56127162,19000000.0,2003,Romantic Comedy,Shawn Levy,20.0,5.1,19508.0
2090,Juwanna Man,13771817,15600000.0,2002,Comedy,,,4.1,3062.0
2091,Freddy vs. Jason,114326122,25000000.0,2003,Horror,Ronny Yu,41.0,5.8,39182.0
2092,K-19: The Widowmaker,65716126,90000000.0,2002,Action,Kathryn Bigelow,61.0,6.5,22288.0
2093,Kate and Leopold,70937778,48000000.0,2001,Romantic Comedy,James Mangold,,6.2,23600.0
2094,Kama Sutra,4109095,3000000.0,1997,Drama,Mira Nair,,,
2095,Kangaroo Jack,90723216,60000000.0,2003,Comedy,,,4.1,9994.0
2096,Kick-Ass,76252166,28000000.0,2010,Action,Matthew Vaughn,75.0,8.1,86990.0
2097,The Original Kings of Comedy,38236338,3000000.0,1900,Concert/Performance,Spike Lee,86.0,6.2,3258.0
2098,Kiss of the Dragon,36833473,25000000.0,2001,Action,Chris Nahon,51.0,6.3,22087.0
2099,Kung Fu Hustle,101004669,20000000.0,2005,Action,Stephen Chow,89.0,,
2100,The Karate Kid,350591618,40000000.0,2010,Adventure,,67.0,6.1,20039.0
2101,The Kentucky Fried Movie,20000000,600000.0,1977,Comedy,John Landis,77.0,6.4,8342.0
2102,Kicking and Screaming,55842724,45000000.0,2005,Comedy,,,6.9,3841.0
2103,Kill Bill: Volume 2,150907920,55000000.0,2004,Action,Quentin Tarantino,,8.0,182834.0
2104,Kill Bill: Volume 1,180098138,55000000.0,2003,Action,Quentin Tarantino,85.0,8.2,231761.0
2105,Kingdom Come,23393939,7000000.0,2001,Comedy,,28.0,,
2106,Kingdom of Heaven,211398413,110000000.0,2005,Adventure,Ridley Scott,39.0,7.1,83189.0
2107,Kinsey,13000959,11000000.0,2004,Drama,Bill Condon,90.0,7.2,20135.0
2108,Kissing Jessica Stein,8915268,1500000.0,2002,Romantic Comedy,,,6.8,8291.0
2109,Kiss the Girls,60527873,27000000.0,1997,Thriller/Suspense,,32.0,6.4,20932.0
2110,King Kong,550517357,207000000.0,2005,Adventure,Peter Jackson,83.0,7.6,132720.0
2111,Knocked Up,218994109,27500000.0,2007,Romantic Comedy,Judd Apatow,90.0,7.5,111192.0
2112,Knight and Day,228937227,117000000.0,2010,Action,James Mangold,,6.6,13887.0
2113,The Kingdom,86509602,72500000.0,2007,Action,Peter Berg,51.0,7.1,47200.0
2114,Black Knight,33422806,35000000.0,2001,Comedy,,13.0,4.3,12747.0
2115,Knockaround Guys,12419700,15000000.0,2002,Drama,,,6.0,11019.0
2116,Knowing,187858642,50000000.0,2009,Thriller/Suspense,Alex Proyas,32.0,6.4,58138.0
2117,Knock Off,10319915,35000000.0,1998,Action,,8.0,4.1,5852.0
2118,K-PAX,50315140,48000000.0,2001,Drama,Iain Softley,40.0,7.3,50475.0
2119,Christmas with the Kranks,96501902,50000000.0,2004,Comedy,,5.0,4.7,9126.0
2120,King's Ransom,4049527,25000000.0,2005,Comedy,Jeffrey W. Byrd,2.0,3.5,2251.0
2121,"Kiss Kiss, Bang Bang",13105837,15000000.0,2005,Comedy,,83.0,,
2122,A Knight's Tale,56083966,41000000.0,2001,Adventure,,58.0,6.6,47609.0
2123,The Kite Runner,73222245,20000000.0,2007,Drama,Marc Forster,66.0,7.8,26816.0
2124,Kundun,5686694,28000000.0,1997,Drama,Martin Scorsese,76.0,7.0,10248.0
2125,Kung Pow: Enter the Fist,16033556,10000000.0,2002,Comedy,Steve Oedekerk,,5.7,19348.0
2126,L.A. Confidential,110604977,35000000.0,1997,Drama,Curtis Hanson,99.0,8.4,165161.0
2127,Law Abiding Citizen,113190972,53000000.0,2009,Thriller/Suspense,F. Gary Gray,25.0,7.2,45577.0
2128,Ladder 49,102332848,60000000.0,2004,Action,Jay Russell,40.0,6.5,23369.0
2129,The Ladykillers,77692139,35000000.0,2004,Comedy,Joel Coen,54.0,6.2,39242.0
2130,Lady in the Water,72785169,75000000.0,2006,Drama,M. Night Shyamalan,24.0,5.8,47535.0
2131,The Lake House,114830111,40000000.0,2006,Drama,,36.0,6.8,36613.0
2132,Lakeview Terrace,44263506,20000000.0,2008,Thriller/Suspense,Neil LaBute,46.0,6.3,18547.0
2133,The Ladies Man,13719474,11000000.0,1900,Comedy,,11.0,4.7,6556.0
2134,Land of the Lost,69548641,100000000.0,2009,Comedy,Brad Silberling,26.0,5.3,16830.0
2135,Changing Lanes,66790248,45000000.0,2002,Thriller/Suspense,,77.0,6.5,29222.0
2136,Lars and the Real Girl,10553442,12500000.0,2007,Comedy,,81.0,7.5,32423.0
2137,L'auberge espagnole,3895664,5900000.0,2003,Comedy,,,7.3,15696.0
2138,Laws of Attraction,29948322,32000000.0,2004,Romantic Comedy,,18.0,5.7,9266.0
2139,Little Black Book,21758371,30000000.0,2004,Romantic Comedy,,21.0,5.2,7625.0
2140,Layer Cake,11850214,6500000.0,2005,Thriller/Suspense,Matthew Vaughn,,7.4,39857.0
2141,Larry the Cable Guy: Health Inspector,15680099,17000000.0,2006,Comedy,,6.0,2.8,7547.0
2142,Little Children,14763019,14000000.0,2006,Drama,Todd Field,79.0,7.8,37162.0
2143,Save the Last Dance,131638276,13000000.0,2001,Drama,,53.0,5.9,20355.0
2144,George A. Romero's Land of the Dead,45900082,15000000.0,2005,Horror,George A. Romero,,,
2145,Left Behind,4221341,18500000.0,2001,Drama,,,5.0,43.0
2146,Legion,64622938,26000000.0,2010,Thriller/Suspense,,19.0,5.0,19962.0
2147,I am Legend,585055701,150000000.0,2007,Horror,Francis Lawrence,69.0,7.1,153631.0
2148,Leatherheads,40830862,58000000.0,2008,Romantic Comedy,George Clooney,52.0,6.1,14504.0
2149,Life Before Her Eyes,303439,12000000.0,2008,Drama,,,,
2150,Letters from Iwo Jima,68756082,13000000.0,2006,Drama,Clint Eastwood,91.0,8.1,56872.0
2151,"Life, or Something Like It",14448589,40000000.0,2002,Romantic Comedy,Stephen Herek,,,
2152,Last Holiday,43343247,45000000.0,2006,Comedy,Wayne Wang,54.0,6.3,8060.0
2153,The Hurricane,73956241,38000000.0,1999,Drama,Norman Jewison,83.0,7.4,32172.0
2154,Liar Liar,302710615,45000000.0,1997,Comedy,Tom Shadyac,82.0,6.7,67798.0
2155,Equilibrium,5345869,20000000.0,2002,Action,,37.0,7.7,86428.0
2156,Chasing Liberty,12291975,23000000.0,2004,Romantic Comedy,,19.0,5.8,7855.0
2157,The Libertine,9448623,22000000.0,2005,Drama,,,6.4,16266.0
2158,L.I.E.,1138836,700000.0,2001,Drama,,83.0,7.2,5122.0
2159,The Life Aquatic with Steve Zissou,34806726,50000000.0,2004,Comedy,Wes Anderson,53.0,7.2,57889.0
2160,The Life of David Gale,28920188,50000000.0,2003,Thriller/Suspense,Alan Parker,20.0,7.3,37628.0
2161,Life,73521587,75000000.0,1999,Comedy,Ted Demme,50.0,5.3,99.0
2162,Like Mike,62432423,30000000.0,2002,Comedy,John Schultz,56.0,4.4,4870.0
2163,Lilo & Stitch,245800000,80000000.0,2002,Adventure,,,7.1,25611.0
2164,Limbo,2016687,8300000.0,1999,Drama,John Sayles,,6.9,3855.0
2165,Light It Up,5871603,13000000.0,1999,Drama,,38.0,5.4,2257.0
2166,Living Out Loud,12905901,12000000.0,1998,Drama,Richard LaGravenese,58.0,6.5,3040.0
2167,The Lizzie McGuire Movie,55534455,15000000.0,2003,Comedy,,40.0,4.7,10199.0
2168,Letters to Juliet,68332453,30000000.0,2010,Drama,,42.0,6.3,4576.0
2169,Lucky Break,54606,6000000.0,2002,,Peter Cattaneo,,6.1,1482.0
2170,The Last King of Scotland,48363516,6000000.0,2006,Drama,Kevin MacDonald,87.0,7.8,54022.0
2171,Lolita,1147784,55000000.0,1998,Drama,Adrian Lyne,,6.7,15197.0
2172,Love Lisa,211724,1000000.0,2002,Drama,,,6.8,4126.0
2173,Little Miss Sunshine,100523181,8000000.0,2006,Comedy,,91.0,8.0,151013.0
2174,In the Land of Women,14140402,10500000.0,2007,Comedy,,44.0,6.7,13550.0
2175,Lions for Lambs,63211088,35000000.0,2007,Drama,Robert Redford,27.0,6.2,22264.0
2176,London,12667,2000000.0,2006,Drama,,,7.7,181.0
2177,How to Lose a Guy in 10 Days,177079973,50000000.0,2003,Romantic Comedy,Donald Petrie,43.0,6.1,33866.0
2178,Loser,18250106,20000000.0,1900,Romantic Comedy,Amy Heckerling,25.0,5.0,12877.0
2179,The Losers,23591432,25000000.0,2010,Action,Sylvain White,48.0,,
2180,The Lost City,3650302,9600000.0,2006,Drama,Andy Garcia,,6.6,5790.0
2181,Lost In Space,136117629,80000000.0,1998,Adventure,Stephen Hopkins,26.0,4.8,31611.0
2182,Lost and Found,6552255,14000000.0,1999,Romantic Comedy,,13.0,4.8,118.0
2183,Lottery Ticket,23602581,17000000.0,2010,Comedy,,32.0,,
2184,Love and Basketball,27709625,15000000.0,1900,Drama,Gina Prince-Bythewood,81.0,6.7,5835.0
2185,Love Jones,12554569,10000000.0,1997,Drama,,67.0,6.7,1165.0
2186,The Love Letter,8322608,15000000.0,1999,Romantic Comedy,,33.0,5.1,2446.0
2187,Lovely and Amazing,4695781,250000.0,2002,Drama,,,6.8,3936.0
2188,The Lord of the Rings: The Two Towers,926284377,94000000.0,2002,Adventure,Peter Jackson,,8.7,326950.0
2189,The Lord of the Rings: The Return of the King,1133027325,94000000.0,2003,Adventure,Peter Jackson,,8.8,364077.0
2190,The Lord of the Rings: The Fellowship of the Ring,868621686,109000000.0,2001,Adventure,Peter Jackson,,8.8,387438.0
2191,Lord of War,62142629,42000000.0,2005,Action,Andrew Niccol,61.0,7.7,80124.0
2192,"Lock, Stock and Two Smoking Barrels",25297569,1350000.0,1999,Black Comedy,Guy Ritchie,,,
2193,The Last Shot,463730,40000000.0,2004,Comedy,,60.0,5.7,2711.0
2194,Lonesome Jim,154187,500000.0,2006,Comedy,Steve Buscemi,,6.7,4585.0
2195,The Last Legion,21439015,67000000.0,2007,Action,,17.0,5.4,12250.0
2196,The Last Samurai,456810575,120000000.0,2003,Action,Edward Zwick,65.0,7.8,106002.0
2197,The Last Sin Eater,388390,2200000.0,2007,Drama,,19.0,5.7,1012.0
2198,The Last Song,75850384,20000000.0,2010,Drama,,19.0,3.9,7210.0
2199,Love Stinks,2793776,4000000.0,1999,Comedy,,19.0,5.3,3228.0
2200,Lost in Translation,106454000,4000000.0,2003,Drama,Sofia Coppola,94.0,7.9,130998.0
2201,Last Orders,2326407,12000000.0,2002,Drama,Fred Schepisi,,7.0,3463.0
2202,Lost Souls,31320293,28000000.0,1900,Thriller/Suspense,,7.0,4.5,6639.0
2203,The Last Station,6616974,18000000.0,2010,Drama,,,7.0,3465.0
2204,The Lost World: Jurassic Park,786686679,75000000.0,1997,Action,Steven Spielberg,,6.0,77124.0
2205,License to Wed,70799818,35000000.0,2007,Romantic Comedy,Ken Kwapis,7.0,5.1,15422.0
2206,Looney Tunes: Back in Action,54540662,80000000.0,2003,Comedy,Joe Dante,57.0,6.0,8604.0
2207,Letters to God,2848587,3000000.0,2010,Drama,,,4.4,839.0
2208,Lethal Weapon 4,285400000,140000000.0,1998,Action,Richard Donner,54.0,6.4,47846.0
2209,Little Man,101636047,64000000.0,2006,Comedy,Keenen Ivory Wayans,12.0,5.7,97.0
2210,The Lucky Ones,266967,14000000.0,2008,Drama,,36.0,7.1,4719.0
2211,Lucky You,6521829,55000000.0,2007,Drama,Curtis Hanson,28.0,5.9,9870.0
2212,Luminarias,428535,1000000.0,1900,Comedy,,,4.3,467.0
2213,Se jie,65696051,15000000.0,2007,Drama,Ang Lee,,7.6,15440.0
2214,Luther,29465190,35000000.0,2003,Drama,,44.0,6.8,5909.0
2215,Love Actually,247967903,45000000.0,2003,Romantic Comedy,,63.0,7.9,97921.0
2216,The Little Vampire,13555988,22000000.0,1900,Comedy,,53.0,5.3,2202.0
2217,The Lovely Bones,94702568,65000000.0,2009,Drama,Peter Jackson,32.0,6.6,32049.0
2218,Herbie: Fully Loaded,144110682,50000000.0,2005,Comedy,Angela Robinson,42.0,4.7,14178.0
2219,For Love of the Game,46112640,50000000.0,1999,Drama,Sam Raimi,64.0,6.2,13612.0
2220,Leaves of Grass,20987,9000000.0,2010,Black Comedy,Tim Blake Nelson,50.0,6.9,4541.0
2221,Love Happens,30206355,18000000.0,2009,Drama,,17.0,5.5,6111.0
2222,Just Visiting,16172200,40000000.0,2001,Comedy,,33.0,5.6,6923.0
